merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description
"Haus!, Delta Sari",surabaya,Minuman,Haus! Banget (1L),Mango Tea (1L),60000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Special Drinks,Red Velvet,15500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Special Drinks,Cotton Candy,18000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Special Drinks,Milky Marie Crumble Medium,22000,,0,"Perpaduan sempurna susu creamy dan biskuit renyah, dengan tambahan topping cheese yang gurih."
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Thai Tea Cheese,20000,,0,Ice thai tea dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Green Tea Cheese,20500,,0,Ice greentea dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Ovaltine Cheese,21000,,0,Ice ovaltine dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Black Oreo Cheese,21000,,0,Ice oreo dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Taro Cheese,21000,,0,Ice taro dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Strawberry Cheese Tea,21000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Mango Cheese Tea,21000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Choco Lava Milo Cheese,24000,,0,Ice cokelat milo dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Choco Hazelnut Cheese,24000,,0,Ice cokelat hazelnut dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Cheese Series,Choco Avocado Cheese,26000,,0,Ice cokelat avocado dengan cream cheese ukuran besar
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Thai Tea,7000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Lemon Tea,7000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Green Thai Tea,10000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Oreo,14500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Milo Green Tea,14500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Ovaltine,14500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Classic Series,Taro,14500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Yakult Series,Grape Yakult,17001,,0,Ice rasa anggur dengan yakult ukuran medium
"Haus!, Delta Sari",surabaya,Minuman,Yakult Series,Lychee Yakult,17001,,0,Ice rasa leci dengan yakult ukuran medium
"Haus!, Delta Sari",surabaya,Minuman,Yakult Series,Mango Yakult,17001,,0,Ice rasa mangga dengan yakult ukuran medium
"Haus!, Delta Sari",surabaya,Minuman,Choco Series ,Choco Lava Milo,15500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Choco Series ,Choco Hazelnut,15500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Choco Series ,Choco Avocado,17001,,0,
"Haus!, Delta Sari",surabaya,Minuman,Boba Series,Boba Brown Sugar Fresh Milk,15000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Boba Series,Boba Brown Sugar Milk Tea,16000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Dagelan Series,Kyoto Matcha Latte,20500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Dagelan Series,Hokkaido Boba Matcha,25500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Dagelan Series,Tokyo Banana Choco,18000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Dagelan Series,Osaka Orange Yakult,19500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Coffee Series,Es Kopi Susu Kampung,11000,,0,Ice kopi susu ukuran kecil
"Haus!, Delta Sari",surabaya,Minuman,Coffee Series,Es Kopi Susu Gula Aren (KPR),17000,,0,Ice kopi susu dengan gula aren ukuran medium
"Haus!, Delta Sari",surabaya,Minuman,Hot Series,Hot Lemon Tea,8500,,0,Lemontea panas ukuran kecil
"Haus!, Delta Sari",surabaya,Minuman,Hot Series,Hot Thai Tea,9500,,0,Thaitea panas ukuran kecil
"Haus!, Delta Sari",surabaya,Minuman,Hot Series,Hot Ovaltine,13000,,0,Ovaltine panas ukuran kecil
"Haus!, Delta Sari",surabaya,Minuman,Hot Series,Hot Coffee,13000,,0,Kopi panas ukuran kecil
"Haus!, Delta Sari",surabaya,Minuman,Hot Series,Hot Choco Lava Milo,13000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Cream Butter,27000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Coklat,30000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Keju,31500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Strawberry,30500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Blueberry,31500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Chocomaltine,33000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Coklat Keju,34000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Blueberry Keju,35000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Bakar Bandung,Roti Bakar Chocomaltine Keju,40000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Susu,10000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Coklat,12000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Keju,13500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Strawberry,13500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Blueberry,13500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Chocomaltine,14500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Coklat Keju,17000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Blueberry Keju,18000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Kukus,Roti Kukus Chocomaltine Keju,19500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Susu,13500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Coklat,15500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Keju,17000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Strawberry,17000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Blueberry,17000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Chocomaltine,19500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Coklat Keju,19500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Roti Maryam,Roti Maryam Blueberry Keju,21500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Ice Cream Cup,Ice Cream Vanilla With Boba,18500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Ice Cream Cup,Ice Cream Vanilla With Oreo,18500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Ice Cream Cup,Ice Cream Vanilla With Mango,18500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Ice Cream Cup,Ice Cream Vanilla With Strawberry,18500,,0,
"Haus!, Delta Sari",surabaya,Minuman,Ice Cream Cup,Paket Ice Cream Cup,55500,46500,1,Dapatkan 3 pcs ice cream cup kesukaanmu!
"Haus!, Delta Sari",surabaya,Minuman,Ice Cream Cup,Ice Cream Geprek,38000,,0,Dapatkan 4 pcs ice cream vanilla dengan tambahan topping boba dan oreo
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Tea Series,Kiwi Tea,12000,,0,"Sensasi segar dari teh rasa kiwi, lengkap ada bulir selasih juga lho!"
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Tea Series,Lychee Tea,12000,,0,"Manis, seger, bonus lychee jelly pula! Siap buat diseruput pas kamu kehausan!"
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Tea Series,Strawberry Tea,11000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Tea Series,Mango Tea,11000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Tea Series,Black Jasmine Tea,6000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Makaroni Goreng,15000,,0,Sensasi kriuk dari makaroni emang paling cocok buat cemilan nikmat! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Keripik Tempe Goreng,15000,,0,Rasakan crispynya keripik tempe yang dijamin bikin nagih! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Basreng,16000,,0,Bingung mau ngemil apa? Cobain nih gurihnya baso goreng pake varian bumbu favoritmu! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Usus Goreng,16000,,0,"Kepoin kombinasi kriuk usus sama bumbu dan perasa pedas, dijamin maknyos! (Disajikan dalam kemasan ziplock dengan berat bersih 60 gram)"
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Paket Haus Banget (1L),Paket Haus Banget (1L),125000,99000,1,Dapatkan 2 botol Haus Banget (1L) kesukaanmu
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 1,63500,57000,1,1 Choco Lava Milo Large + 1 Choco Hazelnut Large + 1 Ovaltine Large + 1 Thai Tea Large
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 2,63000,57000,1,1 Boba Brown Sugar Fresh Milk Large + 1 Choco Hazelnut Large + 1 Green Thai Tea Large + 1 Thai Tea Large
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 3,65000,57000,1,1 Choco Lava Milo Large + 1 Green Thai Tea Large + 1 Oreo Large + 1 Taro Large
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 4,61500,55000,1,1 Choco Hazelnut Large + 1 Oreo Large + 1 Ganjel Roti Bakar Room Butter
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 5,59000,55000,1,1 Green Thai Tea Large + 1 Thai Tea Large + 1 Ganjel Roti Bakar Coklat Keju
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Thai Tea (1L),60000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Choco Lava Milo (1L),65000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Strawberry Tea (1L),60000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Mango Tea (1L),60000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Matcha (1L),65000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Special Drinks,Red Velvet,15500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Special Drinks,Cotton Candy,18000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Special Drinks,Milky Marie Crumble Medium,22000,,0,"Perpaduan sempurna susu creamy dan biskuit renyah, dengan tambahan topping cheese yang gurih."
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Thai Tea Cheese,20000,,0,Ice thai tea dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Green Tea Cheese,20500,,0,Ice greentea dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Ovaltine Cheese,21000,,0,Ice ovaltine dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Black Oreo Cheese,21000,,0,Ice oreo dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Taro Cheese,21000,,0,Ice taro dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Strawberry Cheese Tea,21000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Mango Cheese Tea,21000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Choco Lava Milo Cheese,24000,,0,Ice cokelat milo dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Choco Hazelnut Cheese,24000,,0,Ice cokelat hazelnut dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Choco Avocado Cheese,26000,,0,Ice cokelat avocado dengan cream cheese ukuran besar
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Thai Tea,7000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Lemon Tea,7000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Green Thai Tea,10000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Oreo,14500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Milo Green Tea,14500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Ovaltine,14500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Classic Series,Taro,14500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Yakult Series,Grape Yakult,17001,,0,Ice rasa anggur dengan yakult ukuran medium
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Yakult Series,Lychee Yakult,17001,,0,Ice rasa leci dengan yakult ukuran medium
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Yakult Series,Mango Yakult,17001,,0,Ice rasa mangga dengan yakult ukuran medium
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Choco Series ,Choco Lava Milo,15500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Choco Series ,Choco Hazelnut,15500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Choco Series ,Choco Avocado,17001,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Boba Series,Boba Brown Sugar Fresh Milk,15000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Boba Series,Boba Brown Sugar Milk Tea,16000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Dagelan Series,Tokyo Banana Choco,18000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Dagelan Series,Osaka Orange Yakult,19500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Dagelan Series,Kyoto Matcha Latte,20500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Dagelan Series,Hokkaido Boba Matcha,25500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Coffee Series,Es Kopi Susu Kampung,11000,,0,Ice kopi susu ukuran kecil
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Coffee Series,Es Kopi Susu Gula Aren (KPR),17000,,0,Ice kopi susu dengan gula aren ukuran medium
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Hot Series,Hot Lemon Tea,8500,,0,Lemontea panas ukuran kecil
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Hot Series,Hot Thai Tea,9500,,0,Thaitea panas ukuran kecil
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Hot Series,Hot Ovaltine,13000,,0,Ovaltine panas ukuran kecil
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Hot Series,Hot Coffee,13000,,0,Kopi panas ukuran kecil
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Hot Series,Hot Choco Lava Milo,13000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Cream Butter,27000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Coklat,30000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Keju,31500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Strawberry,30500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Blueberry,31500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Chocomaltine,33000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Coklat Keju,34000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Blueberry Keju,35000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Bakar Bandung,Roti Bakar Chocomaltine Keju,40000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Susu,10000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Coklat,12000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Keju,13500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Strawberry,13500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Blueberry,13500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Coklat Keju,17000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Blueberry Keju,18000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Chocomaltine,14500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Kukus,Roti Kukus Chocomaltine Keju,19500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Susu,13500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Coklat,15500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Keju,17000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Strawberry,17000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Blueberry,17000,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Coklat Keju,19500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Blueberry Keju,21500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Roti Maryam,Roti Maryam Chocomaltine,19500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Ice Cream Cup,Ice Cream Vanilla with Boba,18500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Ice Cream Cup,Ice Cream Vanilla with Oreo,18500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Ice Cream Cup,Ice Cream Vanilla with Mango,18500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Ice Cream Cup,Ice Cream Vanilla with Strawberry,18500,,0,
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Ice Cream Cup,Paket Ice Cream Cup,55500,46500,1,Dapatkan 3 pcs ice cream cup kesukaanmu!
"Haus!, Manukan",surabaya,Minuman/Jajanan/Kopi,Ice Cream Cup,Ice Cream Geprek,38000,,0,Dapatkan 4 pcs ice cream vanilla dengan tambahan topping boba dan oreo
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Tea Series,Kiwi Tea,12000,,0,"Sensasi segar dari teh rasa kiwi, lengkap ada bulir selasih juga lho!"
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Tea Series,Strawberry Tea,11000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Tea Series,Mango Tea,11000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Tea Series,Black Jasmine Tea,6000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Tea Series,Lychee Tea,12000,,0,"Manis, seger, bonus lychee jelly pula! Siap buat diseruput pas kamu kehausan!"
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Makaroni Goreng,15000,,0,Sensasi kriuk dari makaroni emang paling cocok buat cemilan nikmat! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Keripik Tempe Goreng,15000,,0,Rasakan crispynya keripik tempe yang dijamin bikin nagih! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Basreng,16000,,0,Bingung mau ngemil apa? Cobain nih gurihnya baso goreng pake varian bumbu favoritmu! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Pedes Cyin,Usus Goreng,16000,,0,"Kepoin kombinasi kriuk usus sama bumbu dan perasa pedas, dijamin maknyos! (Disajikan dalam kemasan ziplock dengan berat bersih 60 gram)"
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Paket Haus Banget (1L),Paket Haus Banget (1L),125000,99000,1,Dapatkan 2 botol Haus Banget (1L) kesukaanmu
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 1,63500,57000,1,1 Choco Lava Milo Large + 1 Choco Hazelnut Large + 1 Ovaltine Large + 1 Thai Tea Large
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 2,63000,57000,1,1 Boba Brown Sugar Fresh Milk Large + 1 Choco Hazelnut Large + 1 Green Thai Tea Large + 1 Thai Tea Large
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 3,65000,57000,1,1 Choco Lava Milo Large + 1 Green Thai Tea Large + 1 Oreo Large + 1 Taro Large
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 4,61500,55000,1,1 Choco Hazelnut Large + 1 Oreo Large + 1 Ganjel Roti Bakar Room Butter
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus Hebat,Hebat 5,59000,55000,1,1 Green Thai Tea Large + 1 Thai Tea Large + 1 Ganjel Roti Bakar Coklat Keju
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Thai Tea (1L),60000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Choco Lava Milo (1L),65000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Matcha (1L),65000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Strawberry Tea (1L),60000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Haus! Banget (1L),Mango Tea (1L),60000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Special Drinks,Red Velvet,15500,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Special Drinks,Cotton Candy,18000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Special Drinks,Milky Marie Crumble Medium,22000,,0,"Perpaduan sempurna susu creamy dan biskuit renyah, dengan tambahan topping cheese yang gurih."
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Thai Tea Cheese,20000,,0,Ice thai tea dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Green Tea Cheese,20500,,0,Ice greentea dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Ovaltine Cheese,21000,,0,Ice ovaltine dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Black Oreo Cheese,21000,,0,Ice oreo dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Taro Cheese,21000,,0,Ice taro dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Strawberry Cheese Tea,21000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Mango Cheese Tea,21000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Choco Lava Milo Cheese,24000,,0,Ice cokelat milo dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Choco Hazelnut Cheese,24000,,0,Ice cokelat hazelnut dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Cheese Series,Choco Avocado Cheese,26000,,0,Ice cokelat avocado dengan cream cheese ukuran besar
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Thai Tea,7000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Lemon Tea,7000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Green Thai Tea,10000,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Oreo,14500,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Milo Green Tea,14500,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Ovaltine,14500,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Classic Series,Taro,14500,,0,
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Yakult Series,Grape Yakult,17001,,0,Ice rasa anggur dengan yakult ukuran medium
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Yakult Series,Lychee Yakult,17001,,0,Ice rasa leci dengan yakult ukuran medium
"Haus!, Siwalankerto",surabaya,Minuman/Jajanan/Kopi,Yakult Series,Mango Yakult,17001,,0,Ice rasa mangga dengan yakult ukuran medium
